% Model:              Q8final.mph
% Version:            COMSOL 5.5.0.292
% Date:               Oct 22 2021, 17:48
% Dimension:          2
% Nodes:              41
% Expressions:        51
% Description:        Dependent variable u
% Length unit:        m
% X                       Y                        u (1) @ t=0              u (1) @ t=0.02           u (1) @ t=0.04           u (1) @ t=0.06           u (1) @ t=0.08           u (1) @ t=0.1            u (1) @ t=0.12           u (1) @ t=0.14           u (1) @ t=0.16           u (1) @ t=0.18           u (1) @ t=0.2            u (1) @ t=0.22           u (1) @ t=0.24           u (1) @ t=0.26           u (1) @ t=0.28           u (1) @ t=0.3            u (1) @ t=0.32           u (1) @ t=0.34           u (1) @ t=0.36           u (1) @ t=0.38           u (1) @ t=0.4            u (1) @ t=0.42           u (1) @ t=0.44           u (1) @ t=0.46           u (1) @ t=0.48           u (1) @ t=0.5            u (1) @ t=0.52           u (1) @ t=0.54           u (1) @ t=0.56           u (1) @ t=0.58           u (1) @ t=0.6            u (1) @ t=0.62           u (1) @ t=0.64           u (1) @ t=0.66           u (1) @ t=0.68           u (1) @ t=0.7            u (1) @ t=0.72           u (1) @ t=0.74           u (1) @ t=0.76           u (1) @ t=0.78           u (1) @ t=0.8            u (1) @ t=0.82           u (1) @ t=0.84           u (1) @ t=0.86           u (1) @ t=0.88           u (1) @ t=0.9            u (1) @ t=0.92           u (1) @ t=0.94           u (1) @ t=0.96           u (1) @ t=0.98           u (1) @ t=1
0.5                       1.5                      0.5205744613831801       0.5196866965282742       0.5171804842547376       0.513022181588834        0.507236869283626        0.4998618925194183       0.4909506321259824       0.48056425295891314      0.46873578628760604      0.4558655351016581       0.4410346866522353       0.426567524380068        0.4103774469967965       0.3909175379778483       0.37784017197643127      0.3617519496896688       0.33482179777473914      0.31979028930650505      0.316030397601582        0.30022052533456606      0.27809896603643275      0.23316893521307627      0.25271975010408737      0.32452844331813235      0.31397782787259654      0.25523719509513676      0.2044465941461017       3.7806073358253564E-4    -0.1977186554127552      -0.2930479999867761      -0.36033046402174457     -0.38728405251868486     -0.39903436832890216     -0.3540506366058173      -0.36248578868082326     -0.3469505432098346      -0.42439569794132853     -0.4898362743669611      -0.5569255205845749      -0.6371451592740083      -0.6199124190900607      -0.6974179321350628      -0.7159879666210489      -0.7208704733461084      -0.71671555253651        -0.7544602667206984      -0.7825458836086283      -0.7375980712063266      -0.7742689203216241      -0.7486437586003646      -0.760242862733642
0.55                      1.5                      0.4773127710569236       0.47643977533034204      0.4739770887665802       0.46989660823837975      0.46423231742424353      0.45703193594250763      0.4483686601676679       0.43830002138925317      0.42700727622192913      0.41440726151466734      0.40110311357519857      0.3865831890167093       0.3713680137341806       0.35747145426145854      0.3400932087580856       0.32526384554094284      0.31626407520651667      0.2943691101767634       0.26676399987134375      0.2810332836044872       0.30335363918782765      0.2461354843452434       0.24848661166059025      0.22362636378309067      0.32065362314969653      0.3457596600069448       0.2684950832745226       0.17235322520942548      0.03337528178648545      -0.08846791759100714     -0.19050598681652695     -0.3008390508675093      -0.3438136666016659      -0.3913586166942544      -0.36808351057214767     -0.47852733166356826     -0.5008349478983677      -0.5235084464704078      -0.5765809826142595      -0.6533101906467702      -0.69147475227892        -0.701961464172514       -0.7178834550853256      -0.7501726178060427      -0.7408617460384758      -0.7400946523062536      -0.7416569998389119      -0.7407725434008992      -0.7518762456713488      -0.7433387462724984      -0.685607703581816
0.6000000000000001        1.5                      0.4353575265929554       0.43451394630626095      0.4321363928199916       0.4282038476255511       0.4227593806684895       0.4158656527503069       0.40760475440918226      0.3980863604304842       0.38742096772376633      0.3758126864326444       0.3633546720787409       0.3503379497176466       0.33728860701038715      0.323400022938301        0.31196913535973925      0.3004634576669702       0.28522330778137434      0.2690411407260642       0.26018750842894445      0.27863088856185303      0.26167706767648946      0.28553696564859277      0.26614241426785956      0.29410288532622747      0.22387808582917937      0.20257654885032128      0.25779048787061354      0.2863961433645281       0.23386880294386023      0.12231156527131334      -0.015484043582156314    -0.15182233613082638     -0.2520381882159386      -0.3427221910871798      -0.4701219392279025      -0.5267999016264769      -0.5737161469651325      -0.5781669915611171      -0.6256376471759579      -0.635744920959019       -0.6908940125523038      -0.6601597984655453      -0.744370528715291       -0.7566012552644806      -0.7303317625923565      -0.7064819955398705      -0.7702135086772722      -0.7234504317831674      -0.6815600509058         -0.7766383889863262      -0.6653537548949637
0.6500000000000001        1.5                      0.3948135942525768       0.3940146999230721       0.39176566167754573      0.3880539359009745       0.38293280088658194      0.3764795066162831       0.36879516474685675      0.36000936754651913      0.350275526616954        0.33978872643911084      0.32874808790474624      0.3174917141540888       0.30614938905648825      0.2960452506312914       0.2865238516290765       0.2779828917325151       0.26395388774947415      0.24277796304052954      0.2621159018685985       0.27990393043165235      0.27088143220245214      0.28439234581289585      0.2984995084681332       0.22630173527285488      0.19973068510424338      0.19911110490519796      0.2192626027944228       0.2624187507807365       0.28050872012297307      0.23750684178051862      0.16211897772610956      0.06495088060616913      -0.12094220385105031     -0.2968279521385487      -0.4459892424581324      -0.5340786769930757      -0.5972898122268901      -0.6463336384697983      -0.6429098809870041      -0.6660789516571658      -0.6472432959281224      -0.6707763677635675      -0.6930547276446491      -0.7631013938337248      -0.7170114983127855      -0.6692089395607371      -0.769488453540722       -0.6911169131694702      -0.721749227630584       -0.68748293827126        -0.6371178637723246
0.7000000000000002        1.5                      0.3557823127517768       0.3550439043763872       0.3529682512108577       0.34955265548016684      0.34486154329272534      0.3389876266081869       0.3320529037228041       0.32420966214252284      0.31564758847100477      0.30658031000462727      0.29728284761101564      0.28797260007898645      0.2793358011572013       0.2718917211390603       0.2661171401020495       0.25611544726498053      0.23787879001928108      0.24585693783748205      0.2713162185789985       0.2569820704783734       0.31626544044978183      0.28599390032345406      0.19800207358582558      0.19234645621917199      0.22513081059261153      0.2517330673991733       0.22824221118105859      0.19914881898022896      0.2193643802458519       0.24144016179387598      0.24208394478632864      0.1440392271333214       0.015639567957677746     -0.16801709354155506     -0.34145152276071805     -0.4711264716419191      -0.5701208335293801      -0.6456509746516573      -0.6710272396494599      -0.6942647193341237      -0.6472217783295302      -0.671231513895499       -0.6561846435227295      -0.7069677147249634      -0.6877607478760813      -0.7104028513886846      -0.6743675283190971      -0.6737024869410071      -0.7059936670879535      -0.7165070359639178      -0.6317779058890169
0.7500000000000002        1.5                      0.31836123996721766      0.3176995472150527       0.3158433476775447       0.3128011346746933       0.3086492561890298       0.3034970159435207       0.29748778953581906      0.2908010798486327       0.28365435992538934      0.2763118324041423       0.26902232459629627      0.2619855406000949       0.25565201756976985      0.2508133888355911       0.24440427311211504      0.23172672471457542      0.23387194141480397      0.26481884980497633      0.2501688432679805       0.30993974101763067      0.25382081740725143      0.20646346822946643      0.21201321373821908      0.21955648040823586      0.22458580923423557      0.23337819070664603      0.23985972845827536      0.2070977894235207       0.17262466780956406      0.21084134090069334      0.18763086593075773      0.16276102507260876      0.08728832677515501      -0.0379931057887027      -0.20769621889950948     -0.37731885684890143     -0.49897133874140415     -0.6226698107730397      -0.6844225239191778      -0.6876537647998648      -0.6703516310228235      -0.6488479944190229      -0.678772210096224       -0.6891076394658906      -0.6407778430388088      -0.6823366039384335      -0.7079747180068748      -0.6041127532637247      -0.659104181172327       -0.6408671749722291      -0.6510131102394472
0.8000000000000003        1.5                      0.2826439090923502       0.2820754871282702       0.2804857093954111       0.2778955598383194       0.27439395897995206      0.2701076837963389       0.2652025467156305       0.2598855948563237       0.25440745204428433      0.24907686253354547      0.24412072817561725      0.23913032138615065      0.23391600489483694      0.22821428980687825      0.22024167866018357      0.22402862819560676      0.25823629420079064      0.24779381845430437      0.29935514925136486      0.22826658201064004      0.19505599872035476      0.20475214104806735      0.2327046575631877       0.25378389465221013      0.22225431705402907      0.1967474298838329       0.19782869584157228      0.21331771894938337      0.20291244703371258      0.11432780748640026      0.12051733434694983      0.1098584672947386       0.05671471664634935      0.003980268955018078     -0.10081002417177631     -0.269758283029499       -0.40984734163749065     -0.5447251316455103      -0.605197761235894       -0.6488352953784272      -0.6599105182925258      -0.6949618979468534      -0.6801210898533474      -0.67941830910257        -0.6219555046597994      -0.6764258075807905      -0.6636303911796194      -0.6590504662697758      -0.6561520814851303      -0.5849343401917902      -0.6181238173403374
0.8500000000000003        1.5                      0.24871959485314252      0.24826121640678356      0.24698541877836017      0.2449269124532246       0.24218770789420482      0.23891269731893391      0.2352909569838909       0.23155767729291862      0.22799610790083658      0.22499953364485573      0.22276989265374617      0.2193094201627451       0.21248865742017015      0.2053242875912477       0.21225563069491923      0.24818132893202643      0.24520920048138173      0.2893642244844775       0.21210729935539788      0.18933581330385765      0.202596632627134        0.22861708824349866      0.2307576550974703       0.2482802136229982       0.2299430745959755       0.20197417907116857      0.20148527311283598      0.21388403447979634      0.17538978984680434      0.14058375371284723      0.060868468780068116     0.03429765856776498      0.026409178268710264     -0.008428181895578618    -0.04708516861938645     -0.1328752837875807      -0.27520324000197594     -0.38272606137676396     -0.48976547686871297     -0.5671226754810188      -0.6584129669535607      -0.678224790708365       -0.6618154668417265      -0.6444469157879922      -0.645138020562579       -0.662837620490798       -0.5954157532993166      -0.6373739985600473      -0.6853239939472874      -0.5611671739382277      -0.5905889474198911
0.9000000000000004        1.5                      0.21667309036775642      0.2163416345951122       0.21542764696829195      0.21398071932612178      0.21211631756874147      0.20999786665828937      0.2078381261024506       0.2059009194676039       0.20449521955526787      0.20420751147688496      0.20574286750119392      0.20446772883504152      0.19709163415616457      0.20123473506850356      0.2335301928784106       0.23617321746277659      0.2765892725353098       0.20116645859709714      0.18982730590379196      0.2080952601164952       0.22687326045947215      0.23036071166635955      0.21967747179726044      0.2272280798918841       0.2349625814415066       0.24244192849580787      0.20402326308333416      0.1516683597694458       0.15453704992708783      0.12348950452354322      0.05741920033911665      0.0066817010962448705    -0.012919270250817617    -0.027361525519232387    -0.023145233687208847    -0.06070166865074804     -0.12771974878590295     -0.24401407788034013     -0.3691569368466174      -0.4701869386180964      -0.5717645948521582      -0.6328856748411251      -0.6234473259933164      -0.658712974142244       -0.6232812338495357      -0.6215853330822829      -0.5922117634020132      -0.6010700344973017      -0.6158761339490394      -0.6096654429676599      -0.5704401442993599
0.9500000000000004        1.5                      0.18658449520791298      0.18639683387724218      0.18589243208829137      0.18513681789949013      0.18425910760367176      0.18344143175176583      0.18292029486956418      0.18298858810488144      0.18394860284008027      0.18673659244348123      0.1947980081618756       0.20176789980006044      0.20341918985216703      0.21878687952579653      0.21849075075458535      0.26038013857112274      0.1907707438854417       0.18806270546544773      0.21045099234509598      0.22733702881169804      0.22589986707817922      0.2306928057787442       0.19951875963346272      0.2153579705866178       0.2323475970532793       0.19867068401925378      0.15625005693210064      0.15884562952163245      0.1220395749329587       0.07174005784793927      0.052273535082173334     0.026010057483755695     -0.026870919736429813    -0.046274659850043524    -0.036587044748002034    -0.020203704006797725    -0.06081548447843329     -0.11834598242571531     -0.26093503394297957     -0.3634150210561291      -0.4570688217446333      -0.5389652844040709      -0.5797040296405498      -0.6671528143810823      -0.5934852993666689      -0.5625977884198075      -0.6092363264302909      -0.5255810018614054      -0.5652250994721069      -0.614511901175652       -0.553264490345974
1                         1.5                      0.15852901519167797      0.15850189732095235      0.15845447107498511      0.1584691389251957       0.15868867111748666      0.15931379839768464      0.16060444246899344      0.16288584747077553      0.16635124066968057      0.1719074242919998       0.19029750899096645      0.2144702584936536       0.21732043167632234      0.19861631874848845      0.24104926463102005      0.17953829463569673      0.18299070493516179      0.20605227929697525      0.21671654826022974      0.21690723229370656      0.21543157460432183      0.21873692402172612      0.22152234278697347      0.1788374411424825       0.20110135566225515      0.15449882661402647      0.13247653769596626      0.15405436574334178      0.11658149779292862      0.04343266331699491      -0.028577408895326336    -0.030235901449891692    -0.049960346733736886    -0.11010267375225222     -0.10887546811105782     -0.10978892943265647     -0.09642185670425349     -0.10126871127234564     -0.1258043613393058      -0.224299145956105       -0.3289727141428975      -0.48039837815492437     -0.5109819668081023      -0.5702204046853565      -0.591701673082687       -0.5891747782051309      -0.581016119374606       -0.5577392537579514      -0.5439935784460544      -0.5365442691528305      -0.555054382588335
1.05                      1.5                      0.1325767744080787       0.13272670633103728      0.13318292328172393      0.13404550427320225      0.13547066520268036      0.13767731961642735      0.14094789841943434      0.14565589384299596      0.15174958101052777      0.15708302439820485      0.1821886404119982       0.21464939043809692      0.1950829181782097       0.22324208876925397      0.16492447491313383      0.17432781961717037      0.19629114117833985      0.19980274497509645      0.20106629000655082      0.20122774248965442      0.2130880814756612       0.2061281951596307       0.22810276447981143      0.16989688932463898      0.19206945316014415      0.13838530805983168      0.14927397236413834      0.09651915115556695      0.05163078883006683      0.03453363114647276      0.042258306399116694     0.020340120445622473     -0.019846343978947408    -0.06956801994275244     -0.09573065187756925     -0.11617161676648433     -0.06566023780197039     -0.06526209177500493     -0.07108122073990748     -0.15244269152160358     -0.23230284732947873     -0.3622221558697682      -0.4178052279790614      -0.5076419522454947      -0.5847984020208272      -0.5609355188012235      -0.5909406586577154      -0.557573008477281       -0.5036072479474623      -0.5252437618563951      -0.5413438731128003
1.1                       1.5                      0.10879263994340586      0.10913576744507301      0.11014123479814561      0.11192744788705475      0.11466363104682016      0.11858613076932302      0.123997654420076        0.13136014807082855      0.14092368288961096      0.13991396388833496      0.1546549026577658       0.19352855937578184      0.22342152170440607      0.1456553192957983       0.1572777672749112       0.18299977470597392      0.18288338482975686      0.18751768627639265      0.1919657047450462       0.2042678053320966       0.21833950180694411      0.1603189485795779       0.20800538174783317      0.18579833683372987      0.13581367894244356      0.16499814859105955      0.11612465747617924      0.08021566662607492      0.08035600286300865      0.004904791301711589     -0.05854657942496564     -0.01466526609078717     -0.029974547282061993    -0.05742630567697233     -0.052899935245081436    -0.1185620452002735      -0.12134238624966434     -0.08201172707535527     -0.06513389065776506     -0.07605328935713543     -0.1282144129498965      -0.23660348251647104     -0.34225987619314274     -0.447759245691467       -0.5113731195904042      -0.5360162660779079      -0.5727583872996417      -0.5723360090506067      -0.5090293223237577      -0.5059117046148984      -0.5269693614591268
1.1500000000000001        1.5                      0.08723605974728302      0.08778805160390876      0.08938697707030852      0.09217005375833005      0.09631883528967147      0.10208603196092668      0.10978937954543805      0.11994829356657215      0.13674315652611338      0.13300499193461573      0.1423686490479434       0.22481229550136891      0.14020902348012956      0.12652972234960172      0.16603312298888148      0.17128205267809055      0.17831014519974614      0.18479127930544473      0.1978153730333464       0.19833341834977927      0.21065441470557755      0.1478892509547082       0.1637363594407819       0.16207912969882318      0.1361079496409802       0.14789063089122764      0.08588105645921539      0.0636552089181798       0.04689598526533058      0.017320554778497994     -0.009199782971716577    -0.017950473809451722    -0.06828718382408677     -0.05250869473164346     -0.06374134726851954     -0.08202815559847446     -0.1197613991241098      -0.11197410482962587     -0.08726340159883623     -0.04191128384418025     -0.06574098421415377     -0.12956781181962448     -0.23638724860675223     -0.3479782850971621      -0.43754598949271273     -0.4854848406802535      -0.5398458169103072      -0.5428415371078241      -0.529261717217574       -0.5044366665755303      -0.5022053837377219
1.2000000000000002        1.5                      0.06796091404374964      0.06873684296129215      0.0709716964161272       0.07482180837622873      0.0804801287711622       0.0882144582099951       0.09835425498367277      0.11073326087765958      0.1407292791317976       0.16135338190531096      0.16803388243723522      0.1514675819914396       0.10314927327252207      0.13907010990591698      0.16585218360357323      0.17085951940748317      0.17204635584028455      0.18450599302659984      0.18133390080506898      0.20787769062229458      0.17993248238579404      0.19361078824215533      0.15517920724875528      0.17290805091441494      0.11368001020772356      0.11962414888503098      0.056382897420069765     0.052485781497610164     0.0686183451912723       -0.01773044500829959     -0.023733949838829278    -0.021165068934496628    -0.0700200609231319      -0.061580742708727855    -0.05477972284408197     -0.058188982121316776    -0.1001296142625507      -0.10488179663816774     -0.12808207697017843     -0.06463789524093504     -0.043446004696585945    -0.08100057839059097     -0.11748234146953024     -0.2570787499970622      -0.3420371842873905      -0.4104617961766612      -0.498144428558249       -0.504205291199554       -0.5319688521050079      -0.4959969072245633      -0.5043662621569105
1.2500000000000002        1.5                      0.051015380658759824     0.052029605462002006     0.05494078297834581      0.059924474950827554     0.06718382623386396      0.07700047082840629      0.08977946353790685      0.10196525471848207      0.13451161424126404      0.1720318432859402       0.11830805228038353      0.11094110342788371      0.11040388268979488      0.1510109155597935       0.16349970566290162      0.15189512324028806      0.16773530431395897      0.1718659318318033       0.1879738356509873       0.1985719493478797       0.12783258883794463      0.15883800346464166      0.11100634335773199      0.16213292841416704      0.0837739078560005       0.11242250478655902      0.05550998234639446      0.03398478758772235      0.03627574448811516      -0.016987153497090627    -0.015856170468635754    -0.017345574560637112    -0.057593708579235015    -0.04798640381588347     -0.07588194964171271     -0.06117138623129573     -0.09737612249465451     -0.06324985397718638     -0.12576278784437422     -0.07412780307255279     -0.05217571057680894     -0.07579192816140527     -0.0637149624201013      -0.1451342817917696      -0.25534142673644855     -0.3286831648407897      -0.4267987958060233      -0.44731135578712966     -0.5067382671654023      -0.4974306726866485      -0.49253406273403333
